idno,cntry,dweight,pspwght,pweight,anweight,left_right,gender_ineq,anti_lgbt,eurosceptic,anti_immigration,anti_egalitarian,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_interventionism,anti_benefits_lowinc,anti_benefits_parents,anti_edu_spending,anti_basic_income,anti_climate_tax,anti_climate_renew,anti_climate_ban,climate_skeptic,authoritarian,anti_libertarian
11412859,NL,0.50633985,0.5641678,0.8435067,0.4758793,0.0,0.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.375,0.875,0.0,0.26666666666666666,,0.5,0.75,0.75,1.0,0.5,0.25,0.25,0.8,0.5200000000000001
11412897,NL,0.50633985,0.42871198,0.8435067,0.36162144,0.2,0.0,0.5,0.6,0.3333333333333333,0.4166666666666667,0.625,0.875,1.0,0.2333333333333333,1.0,0.75,0.75,0.25,0.0,0.0,0.5,0.25,0.4800000000000001,0.36
11412916,NL,1.0126797,1.1582068,0.8435067,0.97695524,0.6,0.0,0.25,0.5,0.5555555555555555,0.4166666666666667,0.5,0.375,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.9199999999999999,0.4800000000000001
11412961,NL,0.50633985,0.5274541,0.8435067,0.44491103,0.6,0.25,0.4166666666666667,0.6,0.2222222222222222,0.75,0.25,0.125,1.0,0.19999999999999998,1.0,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5599999999999999,0.27999999999999997
11412982,NL,0.50633985,0.44970635,0.8435067,0.3793303,0.7,0.0,,0.6,0.3333333333333333,0.3333333333333333,0.625,0.625,1.0,0.4666666666666666,1.0,1.0,0.5,,0.25,0.25,0.0,0.25,0.7600000000000001,0.4
11413019,NL,1.0126797,1.5397439,0.8435067,1.2987843,0.7,0.25,0.3333333333333333,0.3,0.5555555555555555,0.5833333333333334,0.25,0.625,0.0,0.26666666666666666,1.0,0.5,0.75,0.25,1.0,0.0,1.0,0.75,0.72,0.24
11413110,NL,0.50633985,0.6073653,0.8435067,0.5123167,0.5,0.75,0.3333333333333333,0.4,0.3333333333333333,0.5833333333333334,0.625,0.25,0.3333333333333333,0.3666666666666667,0.5,0.75,0.5,0.25,0.5,0.25,0.25,0.5,0.6,0.2
11413212,NL,0.50633985,0.88136035,0.8435067,0.74343336,0.7,0.0,0.4166666666666667,0.4,0.0,0.5833333333333334,0.625,0.5,0.3333333333333333,0.5,1.0,0.5,0.5,0.5,0.25,0.5,0.75,0.75,0.6000000000000001,0.27999999999999997
11413236,NL,1.0126797,1.8999761,0.8435067,1.6026425,0.6,0.25,0.4166666666666667,0.3,0.3333333333333333,0.4166666666666667,0.5,0.25,0.6666666666666666,0.3,0.75,0.5,0.5,0.5,0.25,0.0,0.25,0.25,0.8800000000000001,0.27999999999999997
11413247,NL,0.50633985,0.5641678,0.8435067,0.4758793,0.0,0.0,0.3333333333333333,0.3,0.6666666666666666,0.5,0.5,0.25,0.3333333333333333,0.4333333333333333,0.75,0.75,0.75,0.25,0.75,0.25,0.25,0.25,0.8400000000000001,0.5200000000000001
11413291,NL,0.50633985,0.76987195,0.8435067,0.6493921,0.5,0.5,0.3333333333333333,0.1,0.5555555555555555,0.4166666666666667,0.25,0.375,0.3333333333333333,0.13333333333333333,0.75,0.5,0.5,0.5,0.25,0.0,0.0,0.25,0.96,0.36
11413303,NL,0.50633985,0.38553718,0.8435067,0.32520318,0.5,0.25,0.25,0.2,0.6666666666666666,0.5833333333333334,0.5,0.25,0.0,0.43333333333333335,0.75,0.5,0.75,0.5,0.25,0.25,0.0,0.25,0.8,0.2
11413304,NL,0.50633985,0.6945257,0.8435067,0.58583707,0.6,0.0,0.3333333333333333,0.6,0.6666666666666666,0.3333333333333333,,,0.0,0.0,0.75,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.6799999999999999,0.0
11413307,NL,1.0126797,1.0339177,0.8435067,0.87211645,0.7,0.0,0.25,0.3,0.6666666666666666,0.6666666666666666,0.25,0.625,0.0,0.2333333333333333,1.0,0.25,0.5,0.5,0.0,0.0,0.0,0.25,0.16,0.04
21210270,NL,0.50633985,0.41901222,0.8435067,0.3534396,0.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5,0.75,0.0,0.3666666666666667,1.0,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.44000000000000006,0.24
21210336,NL,1.5190194,1.2570367,0.8435067,1.0603188,0.2,0.0,0.3333333333333333,0.8,0.3333333333333333,0.5,0.5,0.75,1.0,0.3,0.75,0.75,0.5,0.5,0.0,0.0,0.0,0.5,0.52,0.27999999999999997
21210354,NL,0.50633985,0.60928214,0.8435067,0.51393354,0.3,0.0,0.3333333333333333,1.0,0.0,0.4166666666666667,0.625,0.5,0.0,0.5333333333333333,1.0,0.75,0.25,0.5,0.5,0.0,0.5,0.25,0.27999999999999997,0.32
21210367,NL,0.50633985,0.41901222,0.8435067,0.3534396,0.4,0.25,0.3333333333333333,0.6,0.3333333333333333,0.5,0.5,0.375,0.0,0.4666666666666666,0.75,1.0,0.5,0.25,0.5,0.25,0.25,0.0,0.36,0.27999999999999997
21210573,NL,0.50633985,0.41901222,0.8435067,0.3534396,0.3,0.0,0.3333333333333333,0.6,0.0,0.5,0.5,0.5,0.3333333333333333,0.3,0.75,0.75,0.75,0.75,0.0,0.25,0.5,0.5,0.36,0.16
21210600,NL,0.50633985,0.68543744,0.8435067,0.5781711,0.9,0.0,0.4166666666666667,0.0,0.6666666666666666,0.75,0.625,0.125,0.0,0.5,0.75,0.75,0.5,0.25,0.75,1.0,1.0,,0.16,0.24000000000000005
21210856,NL,1.0126797,1.4346501,0.8435067,1.2101369,0.9,0.25,0.5,0.1,0.4444444444444444,0.5833333333333334,0.75,0.25,0.3333333333333333,0.5,1.0,0.75,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.12000000000000002
21210935,NL,0.50633985,0.42154247,0.8435067,0.3555739,0.0,0.0,0.3333333333333333,0.8,0.3333333333333333,0.16666666666666666,0.5,0.75,0.0,0.4333333333333333,0.75,1.0,0.5,0.25,0.5,0.25,0.25,0.5,0.4800000000000001,0.4800000000000001
21211029,NL,1.0126797,0.7989023,0.8435067,0.67387944,0.4,0.25,0.3333333333333333,0.8,0.3333333333333333,0.4166666666666667,0.625,0.625,0.0,0.20000000000000004,0.75,0.75,0.5,0.5,0.5,0.0,0.25,0.25,0.68,0.39999999999999997
21211128,NL,1.0126797,0.9640306,0.8435067,0.81316626,0.7,0.25,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.5,0.0,0.26666666666666666,1.0,0.75,0.5,0.25,1.0,0.0,0.25,0.25,0.8,0.68
21211192,NL,0.50633985,0.68543744,0.8435067,0.5781711,0.3,0.0,0.4166666666666667,0.8,0.2222222222222222,0.75,0.5,0.5,0.0,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.7200000000000001,0.68
21211281,NL,0.50633985,0.52566075,0.8435067,0.44339836,0.5,0.25,0.4166666666666667,0.1,0.2222222222222222,0.4166666666666667,0.5,0.5,0.3333333333333333,0.46666666666666673,0.5,0.75,0.5,0.5,0.0,0.0,0.0,0.5,0.43999999999999995,0.28
21211656,NL,1.0126797,0.9633499,0.8435067,0.8125921,0.3,0.0,0.4166666666666667,0.7,0.0,0.75,0.375,0.75,1.0,0.4666666666666666,1.0,0.75,0.5,0.5,0.25,0.25,0.25,0.5,0.6,0.28
21211720,NL,1.0126797,0.9633499,0.8435067,0.8125921,0.3,0.0,0.3333333333333333,0.8,0.0,0.5833333333333334,0.5,0.75,0.3333333333333333,0.26666666666666666,0.75,0.5,0.5,0.5,0.0,0.0,0.75,0.25,0.48,0.24000000000000005
21211829,NL,0.50633985,0.68543744,0.8435067,0.5781711,0.7,0.0,0.3333333333333333,0.0,0.5555555555555555,0.16666666666666666,0.5,0.0,0.3333333333333333,0.5666666666666667,1.0,0.75,0.5,0.0,1.0,0.5,0.0,1.0,0.8800000000000001,0.36
21211882,NL,1.0126797,1.4346501,0.8435067,1.2101369,0.5,0.25,0.3333333333333333,0.6,0.3333333333333333,0.4166666666666667,0.375,0.625,0.3333333333333333,0.43333333333333335,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.5,0.48,0.31999999999999995
21211937,NL,2.0253594,2.2636423,0.8435067,1.9093975,0.3,0.0,0.3333333333333333,0.8,0.0,0.4166666666666667,0.5,0.25,1.0,0.2333333333333333,0.75,0.5,0.75,0.25,0.0,0.0,0.75,,0.64,0.36
21212163,NL,1.0126797,0.9640306,0.8435067,0.81316626,0.9,0.25,0.4166666666666667,0.6,0.5555555555555555,0.4166666666666667,0.5,0.75,0.0,0.0,0.5,0.75,0.25,0.5,1.0,1.0,1.0,0.25,0.36000000000000004,0.32
21212211,NL,1.0126797,0.9633499,0.8435067,0.8125921,0.2,0.25,0.3333333333333333,0.5,0.0,0.6666666666666666,0.625,0.75,0.3333333333333333,0.2333333333333333,0.75,0.75,0.25,0.25,0.0,0.0,0.25,0.25,0.64,0.24000000000000005
21212216,NL,1.0126797,1.2185643,0.8435067,1.0278671,0.3,0.0,0.4166666666666667,0.8,0.0,0.3333333333333333,0.5,0.625,0.0,0.2333333333333333,0.25,0.5,0.5,0.75,0.25,0.0,0.75,0.25,0.32,0.24000000000000005
21212350,NL,1.0126797,0.9633499,0.8435067,0.8125921,0.2,0.0,0.3333333333333333,0.8,0.1111111111111111,0.9166666666666666,0.875,1.0,0.0,0.20000000000000004,1.0,0.5,0.75,0.5,0.0,0.0,0.0,0.5,0.6000000000000001,0.16
21212362,NL,2.0253594,1.9266998,0.8435067,1.6251842,0.5,0.0,0.4166666666666667,0.8,0.3333333333333333,0.6666666666666666,0.5,0.75,0.3333333333333333,0.16666666666666666,0.75,0.5,0.5,0.25,0.0,0.0,0.25,0.25,0.5999999999999999,0.16
21212372,NL,0.50633985,0.41901222,0.8435067,0.3534396,0.4,0.0,0.5833333333333334,0.8,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.39999999999999997,0.75,0.25,0.5,0.5,0.75,0.25,0.25,0.5,0.56,0.16
21212455,NL,0.50633985,0.48167494,0.8435067,0.40629604,0.4,0.0,0.4166666666666667,0.5,0.0,0.6666666666666666,0.5,0.5,0.0,0.3666666666666667,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.32,0.08
21212548,NL,1.5190194,1.0776685,0.8435067,0.90902066,0.3,0.0,0.3333333333333333,1.0,0.0,0.4166666666666667,0.25,0.625,0.6666666666666666,0.3333333333333333,0.5,0.5,1.0,0.25,0.25,0.0,0.5,0.5,0.44000000000000006,0.08
21212698,NL,1.0126797,0.83802444,0.8435067,0.7068792,0.4,0.0,0.4166666666666667,0.6,0.3333333333333333,0.5,0.375,0.75,0.6666666666666666,0.20000000000000004,0.75,0.5,0.75,0.5,0.25,0.25,0.25,0.25,0.52,0.36
21212764,NL,1.5190194,1.4450246,0.8435067,1.2188879,0.1,0.0,0.4166666666666667,0.7,0.0,0.3333333333333333,0.625,0.75,0.6666666666666666,0.39999999999999997,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.25,0.6,0.08
21212793,NL,1.0126797,0.7184457,0.8435067,0.6060138,0.8,0.25,0.3333333333333333,0.9,0.6666666666666666,0.6666666666666666,0.5,0.5,0.0,0.19999999999999998,0.75,0.75,0.75,0.25,0.25,0.25,1.0,0.5,0.9199999999999999,0.16
21212936,NL,0.50633985,0.60928214,0.8435067,0.51393354,0.5,0.0,0.3333333333333333,0.5,0.3333333333333333,0.4166666666666667,0.75,0.625,0.6666666666666666,0.3666666666666667,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.0,0.6,0.44000000000000006
21213297,NL,0.50633985,0.48167494,0.8435067,0.40629604,0.2,0.0,0.3333333333333333,0.8,0.0,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5,0.75,0.0,0.0,0.25,0.25,0.48,0.24
21213298,NL,4.0025244,4.0000257,0.8435067,3.3740485,0.5,0.0,0.3333333333333333,0.2,0.4444444444444444,0.5,0.5,0.75,0.6666666666666666,0.26666666666666666,0.75,0.75,0.5,0.25,0.0,0.0,0.5,0.25,0.6799999999999999,0.2
21213314,NL,2.531699,3.2356098,0.8435067,2.7292585,0.4,0.0,0.4166666666666667,0.5,0.6666666666666666,0.5833333333333334,0.625,0.875,0.0,0.26666666666666666,1.0,0.25,0.5,0.5,1.0,0.5,1.0,0.25,0.48,0.36
21213353,NL,1.0126797,1.2185643,0.8435067,1.0278671,0.9,0.0,0.3333333333333333,0.5,0.5555555555555555,0.5833333333333334,0.5,0.25,0.3333333333333333,0.7666666666666666,0.75,0.75,0.5,0.25,0.75,,0.75,0.5,0.48,0.32
21220281,NL,1.0126797,1.2942432,0.8435067,1.0917028,0.7,0.0,0.6666666666666666,0.8,0.3333333333333333,0.5833333333333334,0.375,0.5,,0.3333333333333333,0.75,0.75,0.25,0.25,0.25,0.0,0.75,0.5,0.36,0.32
21220386,NL,1.0126797,0.7989023,0.8435067,0.67387944,0.7,0.5,0.75,0.6,0.7777777777777777,0.5833333333333334,0.25,0.375,0.0,0.5666666666666667,0.5,0.75,0.5,0.0,0.25,0.0,0.5,0.5,0.4,0.6000000000000001
21220579,NL,0.50633985,0.68543744,0.8435067,0.5781711,0.5,0.0,0.4166666666666667,0.8,0.0,0.3333333333333333,0.5,0.5,1.0,0.3666666666666667,1.0,0.5,0.5,0.5,0.5,0.75,0.25,0.25,0.64,0.39999999999999997
21220658,NL,1.0126797,1.4346501,0.8435067,1.2101369,0.5,0.0,0.3333333333333333,0.3,0.3333333333333333,0.4166666666666667,0.375,0.625,0.0,0.3333333333333333,0.75,,0.75,0.25,1.0,0.75,,0.5,0.64,0.36
21220732,NL,1.0126797,1.3708749,0.8435067,1.1563421,,0.25,0.5833333333333334,0.0,0.7777777777777777,0.3333333333333333,0.625,0.875,0.0,0.6666666666666666,0.25,0.25,0.25,,0.5,0.25,0.25,0.0,0.64,0.56
21220975,NL,0.50633985,0.42154247,0.8435067,0.3555739,0.5,0.0,0.3333333333333333,0.5,0.4444444444444444,0.5833333333333334,0.375,0.375,0.0,0.5,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.5,0.56,0.16
21221044,NL,1.0126797,0.84308493,0.8435067,0.7111478,0.5,0.25,0.3333333333333333,0.6,0.0,0.3333333333333333,0.5,0.375,0.6666666666666666,0.3333333333333333,0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.6399999999999999,0.27999999999999997
21221098,NL,1.5190194,1.2646276,0.8435067,1.0667218,0.7,0.0,0.4166666666666667,0.3,0.3333333333333333,0.4166666666666667,0.5,0.75,0.3333333333333333,0.26666666666666666,0.75,0.75,0.75,0.25,0.75,0.5,0.25,0.25,0.76,0.27999999999999997
21221202,NL,0.50633985,0.42154247,0.8435067,0.3555739,0.2,0.25,0.3333333333333333,0.5,0.3333333333333333,0.4166666666666667,0.375,0.75,0.0,0.20000000000000004,0.5,0.5,0.75,0.5,0.25,0.0,0.25,0.5,0.5599999999999999,0.24
21221222,NL,1.0126797,0.7184457,0.8435067,0.6060138,0.4,0.0,0.4166666666666667,0.7,0.3333333333333333,0.5833333333333334,0.375,0.375,0.3333333333333333,0.3666666666666667,1.0,0.75,0.5,0.5,0.75,0.25,0.0,0.25,0.68,0.36
21221433,NL,0.50633985,0.52566075,0.8435067,0.44339836,0.5,0.0,0.3333333333333333,0.6,0.2222222222222222,0.25,0.75,0.625,0.0,0.3666666666666667,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.75,,
21221457,NL,0.50633985,0.52566075,0.8435067,0.44339836,0.5,0.0,0.5,0.8,0.1111111111111111,0.3333333333333333,0.5,0.75,0.0,0.6666666666666666,0.75,0.75,0.5,0.5,0.5,0.25,0.5,0.5,0.52,0.27999999999999997
21221700,NL,1.0126797,1.2185643,0.8435067,1.0278671,0.8,0.0,0.3333333333333333,0.2,0.5555555555555555,0.75,0.25,0.625,0.0,0.26666666666666666,1.0,0.5,0.75,0.25,0.75,0.25,0.25,0.25,0.6000000000000001,0.52
21221731,NL,2.0253594,2.4371285,0.8435067,2.0557342,0.3,0.25,0.6666666666666666,0.6,0.0,0.5833333333333334,0.5,0.625,,0.26666666666666666,0.75,0.5,0.5,0.25,0.25,0.0,0.25,0.25,0.48,0.28
21221886,NL,1.0126797,1.3600724,0.8435067,1.1472301,0.1,0.0,0.3333333333333333,0.6,0.3333333333333333,0.5,0.25,0.75,0.0,0.2333333333333333,0.5,0.5,0.5,0.25,0.25,0.0,0.0,0.0,0.8,0.36
21222187,NL,2.0253594,1.6760489,0.8435067,1.4137584,0.3,0.0,0.3333333333333333,0.3,0.3333333333333333,0.5,0.5,0.25,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.25,0.25,0.0,0.25,0.5,0.52,0.16
21222287,NL,1.5190194,2.0401092,0.8435067,1.7208457,0.5,0.0,0.6666666666666666,0.5,0.2222222222222222,0.5833333333333334,0.25,0.5,0.3333333333333333,0.6,0.5,1.0,0.25,0.75,0.75,0.0,0.25,0.5,0.4800000000000001,0.0
21222381,NL,0.50633985,0.68543744,0.8435067,0.5781711,0.5,0.25,0.4166666666666667,0.5,0.3333333333333333,0.4166666666666667,0.375,0.75,0.3333333333333333,0.16666666666666666,0.5,0.75,0.25,0.5,0.5,0.0,0.25,0.5,0.6799999999999999,0.39999999999999997
21222451,NL,1.0126797,0.7989023,0.8435067,0.67387944,0.5,0.0,0.3333333333333333,0.7,0.1111111111111111,0.4166666666666667,0.5,0.25,0.0,0.6,0.75,0.75,0.5,0.25,1.0,0.25,0.5,0.5,0.72,0.24
21222458,NL,0.50633985,0.35922286,0.8435067,0.3030069,0.1,0.25,0.5,0.5,0.6666666666666666,0.5,0.5,0.75,0.3333333333333333,0.3,0.75,0.75,0.5,0.75,0.25,0.25,0.25,,0.6,0.44000000000000006
21222702,NL,1.0126797,1.0791551,0.8435067,0.91027457,0.6,0.0,0.3333333333333333,0.1,0.6666666666666666,0.6666666666666666,0.375,0.375,0.3333333333333333,0.39999999999999997,1.0,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.6799999999999999,0.4800000000000001
21222723,NL,1.0126797,1.4346501,0.8435067,1.2101369,0.7,0.25,0.5833333333333334,0.3,0.7777777777777777,0.6666666666666666,0.25,0.375,0.0,0.43333333333333335,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.76,0.32
21222837,NL,2.0253594,2.1583102,0.8435067,1.8205491,0.4,0.0,0.3333333333333333,0.6,0.0,0.4166666666666667,0.5,0.5,0.0,0.3666666666666667,0.75,0.5,0.5,0.25,0.5,0.25,0.25,0.5,0.36000000000000004,0.2
21223093,NL,2.0253594,2.4371285,0.8435067,2.0557342,0.4,0.0,0.5,0.4,0.0,0.5833333333333334,0.375,,0.0,0.3666666666666667,1.0,0.5,0.75,0.75,0.75,1.0,1.0,0.5,0.52,0.27999999999999997
21223104,NL,1.0126797,1.0791551,0.8435067,0.91027457,0.3,0.25,0.3333333333333333,0.4,0.3333333333333333,0.4166666666666667,0.75,0.625,0.0,0.3,0.75,0.75,0.5,0.25,0.5,0.0,0.5,0.5,0.8,0.36
21223106,NL,1.0126797,1.3600724,0.8435067,1.1472301,0.6,0.25,0.4166666666666667,0.5,0.3333333333333333,0.5833333333333334,0.5,0.375,0.0,0.26666666666666666,0.75,0.5,0.5,0.25,0.5,0.25,0.25,0.5,0.72,0.31999999999999995
21223138,NL,1.0126797,1.0791551,0.8435067,0.91027457,0.4,0.0,0.5833333333333334,0.6,0.3333333333333333,0.5,0.625,0.625,0.3333333333333333,0.3,1.0,0.75,0.5,0.5,0.25,0.0,0.75,0.5,0.56,0.27999999999999997
21230296,NL,1.0126797,1.0513215,0.8435067,0.8867967,0.8,0.25,0.4166666666666667,0.7,0.5555555555555555,0.5833333333333334,0.25,0.75,0.0,0.3333333333333333,0.75,0.5,0.5,0.25,0.75,0.25,0.25,0.5,0.68,0.5200000000000001
21230413,NL,1.0126797,0.7989023,0.8435067,0.67387944,0.6,0.0,0.5,0.7,0.3333333333333333,0.4166666666666667,0.5,0.5,0.3333333333333333,0.30000000000000004,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.25,0.68,0.32
21230530,NL,1.0126797,1.2942432,0.8435067,1.0917028,0.6,0.0,0.4166666666666667,0.8,0.3333333333333333,0.5833333333333334,0.625,0.625,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.0,0.25,0.0,0.25,0.5,0.64,0.16
21230725,NL,1.0126797,0.7184457,0.8435067,0.6060138,0.4,0.5,0.5,0.3,0.4444444444444444,0.3333333333333333,0.375,0.375,0.0,0.3666666666666667,0.75,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.72,0.48
21230861,NL,2.0253594,2.1583102,0.8435067,1.8205491,0.0,0.0,0.4166666666666667,0.5,0.0,0.3333333333333333,0.5,0.75,0.0,0.3333333333333333,0.75,0.5,0.75,0.75,0.25,0.0,0.25,0.25,0.6,0.4800000000000001
21230940,NL,1.0126797,0.7184457,0.8435067,0.6060138,0.5,0.0,0.3333333333333333,0.3,0.3333333333333333,0.5,0.375,0.625,0.6666666666666666,0.4666666666666666,0.5,0.25,0.25,0.5,0.0,0.0,0.0,0.25,0.44000000000000006,0.31999999999999995
21231093,NL,1.5190194,1.4743606,0.8435067,1.243633,0.6,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5833333333333334,0.5,0.375,0.3333333333333333,0.19999999999999998,0.75,0.5,1.0,0.0,0.5,0.0,0.25,0.25,0.72,0.32
21231133,NL,1.0126797,1.0513215,0.8435067,0.8867967,0.5,0.0,0.5833333333333334,0.5,0.6666666666666666,0.4166666666666667,0.625,0.625,0.0,0.3666666666666667,0.5,0.75,0.5,,1.0,0.25,0.25,0.5,0.64,0.31999999999999995
21231138,NL,2.531699,2.8295507,0.8435067,2.386745,0.8,0.25,0.4166666666666667,0.6,0.4444444444444444,0.6666666666666666,0.25,0.5,0.6666666666666666,0.26666666666666666,0.75,0.5,0.5,0.25,0.25,0.0,0.5,0.25,0.6399999999999999,0.27999999999999997
21231227,NL,1.0126797,1.3600724,0.8435067,1.1472301,0.4,0.0,0.3333333333333333,0.4,0.3333333333333333,0.4166666666666667,0.5,0.375,0.3333333333333333,0.43333333333333335,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.25,0.76,0.32
21231500,NL,0.50633985,0.52566075,0.8435067,0.44339836,0.6,,0.3333333333333333,0.3,0.3333333333333333,0.4166666666666667,0.5,0.375,0.0,0.3,0.75,0.75,0.5,0.25,0.75,0.25,1.0,,0.76,0.39999999999999997
21231549,NL,1.0126797,0.84308493,0.8435067,0.7111478,0.3,0.5,0.4166666666666667,0.6,0.4444444444444444,0.5,0.375,0.375,0.3333333333333333,0.3666666666666667,0.75,0.5,0.5,0.25,0.5,0.0,0.5,0.5,0.6799999999999999,0.4
21231568,NL,1.0126797,0.9829071,0.8435067,0.82908875,0.7,0.5,0.6666666666666666,0.4,0.5555555555555555,0.3333333333333333,0.375,0.5,0.3333333333333333,0.30000000000000004,0.75,0.75,0.5,0.5,0.25,0.25,0.0,0.25,0.56,0.24
21231643,NL,0.50633985,0.52566075,0.8435067,0.44339836,0.5,0.5,0.3333333333333333,0.3,0.4444444444444444,0.5833333333333334,0.375,0.5,0.0,0.3666666666666667,0.75,0.5,0.5,0.25,,0.0,0.25,0.5,0.76,0.36
21231724,NL,1.0126797,0.7184457,0.8435067,0.6060138,0.3,0.0,0.3333333333333333,0.4,0.1111111111111111,0.4166666666666667,0.5,0.625,0.0,0.4000000000000001,0.5,0.5,0.5,0.75,0.5,0.0,0.25,0.25,0.4800000000000001,0.16
21231904,NL,1.0126797,0.83802444,0.8435067,0.7068792,0.7,0.0,0.3333333333333333,0.5,0.3333333333333333,0.5833333333333334,0.25,0.25,0.0,0.3333333333333333,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.64,0.31999999999999995
21231906,NL,2.0253594,2.8693001,0.8435067,2.4202738,0.3,0.25,0.3333333333333333,0.6,,0.5833333333333334,0.25,,0.0,0.5,0.75,1.0,1.0,0.0,0.75,0.0,0.75,0.25,0.24000000000000005,0.04
21231953,NL,2.0253594,1.5978045,0.8435067,1.3477589,,0.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.5,0.25,0.0,0.3,0.75,1.0,0.5,0.25,0.5,0.25,0.75,0.5,0.72,0.2
21231962,NL,1.0126797,0.7989023,0.8435067,0.67387944,0.3,0.0,0.4166666666666667,0.7,0.3333333333333333,0.4166666666666667,0.5,0.75,0.3333333333333333,0.2333333333333333,0.75,0.75,0.5,0.25,,0.25,,0.5,0.36,0.24
21231973,NL,1.0126797,0.84308493,0.8435067,0.7111478,0.5,0.25,0.5,0.5,0.0,0.4166666666666667,0.5,0.375,0.3333333333333333,0.30000000000000004,0.75,0.75,0.75,0.25,0.5,0.75,1.0,0.5,0.64,0.36
21232035,NL,1.0126797,0.9640306,0.8435067,0.81316626,0.7,0.0,0.5833333333333334,0.2,0.6666666666666666,0.5,0.5,0.375,0.0,0.19999999999999998,0.75,0.5,0.5,0.25,0.5,0.5,1.0,0.5,0.6,0.44000000000000006
21232119,NL,0.50633985,0.71732503,0.8435067,0.60506845,0.3,0.0,0.4166666666666667,0.7,0.4444444444444444,0.5,0.5,0.75,0.0,0.2333333333333333,0.75,0.5,0.5,,0.0,0.0,0.0,0.0,0.4800000000000001,0.27999999999999997
21232331,NL,1.0126797,1.4346501,0.8435067,1.2101369,0.9,0.25,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.75,0.0,0.5666666666666667,0.75,0.75,0.5,0.0,0.25,0.25,1.0,0.5,0.6,0.4800000000000001
21232355,NL,1.0126797,1.4346501,0.8435067,1.2101369,0.8,0.0,0.5,0.2,0.6666666666666666,0.4166666666666667,0.5,0.75,0.3333333333333333,0.10000000000000002,0.75,1.0,,0.25,0.0,0.0,0.75,0.25,0.76,0.31999999999999995
21232528,NL,1.0126797,1.2185643,0.8435067,1.0278671,0.4,0.75,0.4166666666666667,0.2,0.3333333333333333,,0.5,0.5,0.0,0.39999999999999997,0.75,0.75,0.5,0.5,0.75,0.25,0.75,0.25,0.8800000000000001,0.31999999999999995
21232945,NL,1.0126797,1.2185643,0.8435067,1.0278671,0.8,0.0,0.4166666666666667,1.0,0.0,0.75,0.375,0.625,,0.4333333333333333,0.5,0.5,0.75,0.0,0.25,0.0,1.0,0.5,0.2,0.16
21233170,NL,0.50633985,0.39945114,0.8435067,0.33693972,0.5,0.0,,0.8,0.3333333333333333,0.4166666666666667,0.5,0.75,0.0,0.26666666666666666,0.75,0.5,0.5,0.5,0.25,,0.0,0.5,0.72,0.27999999999999997
21233255,NL,0.50633985,0.88514894,0.8435067,0.74662906,0.4,0.25,0.4166666666666667,0.7,0.6666666666666666,0.6666666666666666,0.5,0.625,0.3333333333333333,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.0,0.25,0.6399999999999999,0.5199999999999999
21240074,NL,0.50633985,0.71732503,0.8435067,0.60506845,0.3,0.0,0.3333333333333333,0.5,0.3333333333333333,0.75,0.5,0.5,0.0,0.3333333333333333,0.5,0.75,0.5,0.5,0.25,0.25,0.75,0.75,0.8,0.27999999999999997
21240189,NL,2.0253594,1.9658142,0.8435067,1.6581775,0.6,0.0,0.3333333333333333,0.6,0.5555555555555555,0.9166666666666666,0.25,0.5,0.3333333333333333,0.4000000000000001,1.0,0.75,0.5,0.25,0.75,0.75,0.25,0.5,0.68,0.43999999999999995
