ess_row_id,idno,cntry,country_name,ess_unique_id,agea,gndr,eisced,education_3cat,hinctnta,rlgblg,urbanization,blgetmg,vote_simple,left_right_identification,gender_inequality,anti_lgbt,euroscepticism,anti_immigration,anti_egalitarianism,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_economic_interventionism,anti_social_benefits_low_income,anti_social_benefits_parents,educational_spending,anti_basic_income,anti_climate_change_taxes,anti_climate_change_renewables,anti_climate_ban_appliances,climate_skepticism,authoritarianism,anti_libertarianism,n_belief_missing,n_belief_available
43367,287,SI,Slovenia,SI_287,27.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,0.5,0.25,0.5,0.5,0.5555555555555555,0.4166666666666667,0.5,0.25,0.75,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,0.25,0.25,0.6000000000000001,0.43999999999999995,0,20
43369,289,SI,Slovenia,SI_289,36.0,2.0,6.0,3.0,,1.0,2.0,2.0,1.0,0.6,0.0,0.25,,0.0,0.5833333333333334,0.375,0.25,0.0,0.3,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5,0.0,0.56,0.04,1,19
43370,290,SI,Slovenia,SI_290,19.0,1.0,4.0,2.0,10.0,1.0,2.0,2.0,3.0,0.3,0.0,0.0,0.3,0.3333333333333333,0.5,0.375,0.5,0.5,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.25,0.25,0.8400000000000001,0.16,0,20
43371,291,SI,Slovenia,SI_291,55.0,2.0,6.0,3.0,7.0,1.0,2.0,2.0,2.0,0.5,0.0,0.5,0.7,0.6666666666666666,0.5,0.75,0.25,0.5,0.10000000000000002,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.0,0.0,0.25,0.8400000000000001,0.12000000000000002,0,20
43372,292,SI,Slovenia,SI_292,34.0,1.0,6.0,3.0,4.0,1.0,2.0,2.0,1.0,0.6,0.5,0.75,0.4,0.5555555555555555,0.5833333333333334,0.75,0.75,1.0,0.3666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.25,0.25,0.5,0.6799999999999999,0.32,0,20
43373,293,SI,Slovenia,SI_293,50.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.5,0.25,0.5833333333333334,0.7,0.3333333333333333,0.4166666666666667,0.25,0.5,0.5,0.20000000000000004,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.25,0.75,0.5599999999999999,0.5200000000000001,0,20
43375,295,SI,Slovenia,SI_295,60.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,0.25,1.0,0.3,0.8888888888888888,0.3333333333333333,0.5,0.5,0.75,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.25,0.25,0.8,0.44000000000000006,1,19
43376,296,SI,Slovenia,SI_296,19.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,0.5,0.5,0.9166666666666666,0.4,0.6666666666666666,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.75,0.5,0.25,0.5,0.76,0.32,0,20
43378,298,SI,Slovenia,SI_298,33.0,1.0,4.0,2.0,7.0,1.0,4.0,2.0,2.0,0.5,0.0,0.25,0.2,0.5555555555555555,0.16666666666666666,0.0,0.75,0.25,0.03333333333333333,1.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.5,0.5,0.9199999999999999,0.36,0,20
43379,299,SI,Slovenia,SI_299,58.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,0.3,0.0,0.9166666666666666,0.2,0.7777777777777777,0.3333333333333333,0.75,0.75,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.25,0.0,1.0,0.25,1.0,0.2,0,20
43380,300,SI,Slovenia,SI_300,33.0,2.0,4.0,2.0,7.0,1.0,2.0,2.0,1.0,0.5,0.75,0.5833333333333334,0.5,0.4444444444444444,0.5,1.0,0.5,0.5,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,0.8,0.48,0,20
43381,301,SI,Slovenia,SI_301,36.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,0.2,0.0,1.0,1.0,0.7777777777777777,0.3333333333333333,0.625,0.25,0.5,0.3666666666666667,1.0,0.3333333333333333,1.0,0.0,0.25,0.25,0.25,0.5,0.9199999999999999,0.4,0,20
43382,302,SI,Slovenia,SI_302,79.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.8,0.0,0.0,0.5,0.4444444444444444,,0.25,0.125,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,1.0,0.36,1,19
43384,304,SI,Slovenia,SI_304,30.0,2.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,0.9,0.5,0.25,0.5,0.5555555555555555,0.08333333333333333,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.75,0.0,0.25,0.25,0.8400000000000001,0.36,0,20
43385,305,SI,Slovenia,SI_305,44.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,0.5,0.0,0.75,0.5,0.5555555555555555,0.16666666666666666,0.875,0.5,0.5,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.75,0.25,0.0,0.5,0.8,0.4,0,20
43386,306,SI,Slovenia,SI_306,50.0,2.0,4.0,2.0,6.0,1.0,1.0,2.0,1.0,0.1,0.25,0.6666666666666666,0.6,0.5555555555555555,0.16666666666666666,0.75,0.5,0.5,0.2333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,0.25,0.5,0.5,0.5,0.8400000000000001,0.27999999999999997,0,20
43387,307,SI,Slovenia,SI_307,66.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.6,0.0,0.9166666666666666,0.2,0.3333333333333333,0.16666666666666666,1.0,0.75,0.5,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.76,0.32,0,20
43388,308,SI,Slovenia,SI_308,49.0,1.0,4.0,2.0,,1.0,3.0,2.0,1.0,0.6,0.25,0.4166666666666667,0.4,0.4444444444444444,0.5,0.75,0.25,0.75,0.30000000000000004,0.6666666666666666,0.3333333333333333,0.6666666666666666,,0.5,0.0,0.25,0.5,0.76,0.24,1,19
43389,309,SI,Slovenia,SI_309,66.0,2.0,4.0,2.0,5.0,1.0,3.0,2.0,1.0,,0.0,0.5,0.0,0.7777777777777777,0.3333333333333333,0.5,0.5,1.0,0.19999999999999998,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.25,0.8,0.36,1,19
43390,310,SI,Slovenia,SI_310,18.0,2.0,2.0,1.0,,2.0,3.0,2.0,2.0,,0.0,0.16666666666666666,0.0,0.5555555555555555,0.3333333333333333,0.5,0.5,0.75,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.0,0.5,0.5,0.68,0.08,1,19
43392,312,SI,Slovenia,SI_312,69.0,2.0,6.0,3.0,5.0,2.0,3.0,2.0,1.0,0.5,0.0,0.08333333333333333,0.0,0.2222222222222222,0.0,0.125,0.25,0.75,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.5,0.6,0.36,0,20
43393,313,SI,Slovenia,SI_313,31.0,2.0,4.0,2.0,6.0,1.0,3.0,2.0,2.0,0.5,0.0,0.9166666666666666,0.9,0.6666666666666666,0.08333333333333333,0.25,0.5,0.25,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.5,0.5,0.64,0.2,0,20
43394,314,SI,Slovenia,SI_314,37.0,1.0,3.0,2.0,,2.0,5.0,2.0,2.0,,0.25,0.25,0.2,0.0,0.4166666666666667,0.5,0.625,0.75,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.25,0.8,0.27999999999999997,1,19
43395,315,SI,Slovenia,SI_315,58.0,2.0,6.0,3.0,4.0,2.0,3.0,2.0,1.0,0.5,0.5,0.4166666666666667,0.7,0.3333333333333333,0.4166666666666667,0.5,0.75,0.5,0.2333333333333333,0.0,,0.0,0.0,0.25,0.0,0.0,0.5,0.72,0.31999999999999995,1,19
43396,316,SI,Slovenia,SI_316,43.0,1.0,7.0,3.0,10.0,1.0,5.0,2.0,2.0,,0.0,0.08333333333333333,0.1,0.4444444444444444,0.5833333333333334,1.0,0.375,0.25,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.25,0.75,0.25,0.25,0.5200000000000001,0.12000000000000002,1,19
43397,317,SI,Slovenia,SI_317,38.0,2.0,6.0,3.0,2.0,1.0,2.0,2.0,1.0,0.7,0.0,0.3333333333333333,1.0,0.4444444444444444,0.3333333333333333,0.75,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.0,0.25,0.8400000000000001,0.12000000000000002,0,20
43399,319,SI,Slovenia,SI_319,55.0,2.0,4.0,2.0,,1.0,2.0,2.0,1.0,0.7,0.25,0.8333333333333334,0.5,0.6666666666666666,0.5833333333333334,0.75,0.375,0.75,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.75,0.5,0.9199999999999999,0.16,0,20
43400,320,SI,Slovenia,SI_320,51.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.16666666666666666,0.5,0.2222222222222222,0.0,0.5,0.5,1.0,0.20000000000000004,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.25,0.5,0.24000000000000005,0.2,0,20
43401,321,SI,Slovenia,SI_321,53.0,1.0,6.0,3.0,,2.0,2.0,2.0,1.0,0.5,0.0,0.25,0.4,0.5555555555555555,0.4166666666666667,0.75,0.5,0.75,0.20000000000000004,0.3333333333333333,0.6666666666666666,,,0.75,0.25,0.25,0.25,0.9199999999999999,0.16,2,18
43402,322,SI,Slovenia,SI_322,49.0,2.0,4.0,2.0,8.0,1.0,2.0,2.0,2.0,0.1,0.25,0.5,0.1,0.6666666666666666,0.0,1.0,0.625,0.75,0.03333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.75,0.0,0.25,0.5,0.76,0.32,0,20
43403,323,SI,Slovenia,SI_323,33.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,0.5,0.75,0.16666666666666666,0.5,0.0,0.16666666666666666,0.375,0.0,0.75,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.5,,0.5599999999999999,0.16,1,19
43404,324,SI,Slovenia,SI_324,56.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,0.5,0.9166666666666666,0.7,0.6666666666666666,0.3333333333333333,0.25,,0.5,0.2333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,0.5,0.8,0.44000000000000006,2,18
43405,325,SI,Slovenia,SI_325,42.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,0.5,0.25,0.75,0.0,0.5555555555555555,0.3333333333333333,0.75,0.25,1.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.0,0.0,0.5,0.8,0.27999999999999997,0,20
43406,326,SI,Slovenia,SI_326,67.0,1.0,2.0,1.0,,2.0,2.0,2.0,1.0,0.5,0.5,0.5,0.7,0.4444444444444444,0.4166666666666667,0.75,0.375,0.5,0.3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.75,0.75,0.5,0.32,0.68,0,20
43407,327,SI,Slovenia,SI_327,37.0,1.0,4.0,2.0,,1.0,2.0,2.0,2.0,0.5,0.75,0.3333333333333333,0.2,0.4444444444444444,0.08333333333333333,0.375,0.75,0.75,0.3,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.0,0.5,0.25,0.76,0.32,0,20
43408,328,SI,Slovenia,SI_328,31.0,1.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,0.5,0.0,0.4166666666666667,0.2,0.4444444444444444,0.4166666666666667,0.875,0.75,0.75,0.4000000000000001,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.5,0.8,0.16,0,20
43409,329,SI,Slovenia,SI_329,25.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,0.5,0.25,0.5,0.8,0.5555555555555555,0.08333333333333333,0.375,0.375,0.75,0.10000000000000002,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.5,0.5,0.68,0.08,0,20
43410,330,SI,Slovenia,SI_330,66.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.8,0.0,0.5833333333333334,0.5,0.3333333333333333,0.4166666666666667,0.375,0.5,0.75,0.20000000000000004,0.0,,0.3333333333333333,1.0,0.5,0.0,0.25,0.5,0.72,0.5599999999999999,1,19
43411,331,SI,Slovenia,SI_331,66.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.25,0.8333333333333334,0.3,0.6666666666666666,0.16666666666666666,0.25,0.5,1.0,0.13333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,0.0,0.25,0.8,0.36,0,20
43413,333,SI,Slovenia,SI_333,33.0,1.0,4.0,2.0,9.0,1.0,1.0,2.0,1.0,0.5,0.25,0.25,0.5,0.3333333333333333,0.25,0.75,0.625,0.75,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.0,0.0,0.0,0.6799999999999999,0.16,0,20
43414,334,SI,Slovenia,SI_334,18.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,0.5,0.25,,0.8,0.1111111111111111,0.4166666666666667,0.5,0.25,0.75,0.03333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,0.25,0.75,0.8,0.31999999999999995,1,19
43415,335,SI,Slovenia,SI_335,61.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,0.4,0.25,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.375,0.25,0.25,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.8800000000000001,0.16,0,20
43416,336,SI,Slovenia,SI_336,45.0,2.0,4.0,2.0,,1.0,1.0,2.0,1.0,0.1,0.25,0.3333333333333333,,0.3333333333333333,0.25,0.5,0.75,0.75,0.03333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.5,0.52,0.24000000000000005,1,19
43417,337,SI,Slovenia,SI_337,42.0,2.0,7.0,3.0,7.0,1.0,1.0,2.0,1.0,0.6,0.0,0.16666666666666666,0.5,0.2222222222222222,0.75,0.25,0.125,0.25,0.26666666666666666,1.0,0.0,0.6666666666666666,0.0,0.25,0.0,0.0,0.25,0.5599999999999999,0.28,0,20
43418,338,SI,Slovenia,SI_338,47.0,1.0,4.0,2.0,9.0,1.0,4.0,2.0,1.0,0.4,0.25,0.5,0.1,0.7777777777777777,0.3333333333333333,0.75,0.25,1.0,0.03333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.75,0.25,0.64,0.08,0,20
43419,339,SI,Slovenia,SI_339,53.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,0.5,0.25,0.75,0.4,0.5555555555555555,0.25,0.75,0.25,0.75,0.20000000000000004,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.0,0.25,0.5,1.0,0.04,0,20
43421,341,SI,Slovenia,SI_341,53.0,1.0,4.0,2.0,7.0,2.0,4.0,2.0,1.0,0.4,0.25,0.8333333333333334,0.3,0.8888888888888888,0.16666666666666666,0.75,0.75,0.75,0.3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.25,0.76,0.4,0,20
43422,342,SI,Slovenia,SI_342,61.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.7,0.0,0.4166666666666667,0.1,0.4444444444444444,0.4166666666666667,0.625,0.25,0.5,0.13333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.5,0.64,0.52,0,20
43423,343,SI,Slovenia,SI_343,43.0,1.0,4.0,2.0,,2.0,4.0,2.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.625,0.25,0.75,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.0,0.5,0.8800000000000001,0.31999999999999995,0,20
43424,344,SI,Slovenia,SI_344,31.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,,0.0,0.5,1.0,0.0,0.3333333333333333,0.625,0.25,0.5,0.20000000000000004,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.0,0.25,0.5,0.8,0.12000000000000002,2,18
43425,345,SI,Slovenia,SI_345,52.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,,0.0,1.0,1.0,,0.3333333333333333,0.875,0.375,1.0,0.3666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.5,0.68,0.36,2,18
43426,346,SI,Slovenia,SI_346,69.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.0,0.5,0.9,0.4444444444444444,0.16666666666666666,0.625,0.25,0.75,0.39999999999999997,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.5,0.25,0.25,0.8400000000000001,0.16,0,20
43427,347,SI,Slovenia,SI_347,55.0,2.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,0.5,0.25,0.3333333333333333,,0.8888888888888888,0.25,0.5,0.375,0.75,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.75,0.25,0.5,0.5,0.7200000000000001,0.36,1,19
43429,349,SI,Slovenia,SI_349,63.0,1.0,5.0,2.0,8.0,2.0,1.0,2.0,2.0,0.6,0.0,0.5833333333333334,0.0,0.4444444444444444,0.25,0.5,0.25,0.0,0.3666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.5,0.4800000000000001,0.27999999999999997,0,20
43430,350,SI,Slovenia,SI_350,81.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,0.5,0.25,0.25,0.5,0.5555555555555555,0.5,0.625,0.25,0.25,0.3,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.25,0.25,0.5,0.68,0.4800000000000001,0,20
43431,351,SI,Slovenia,SI_351,58.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,0.5,0.5,0.4166666666666667,0.4,0.4444444444444444,0.4166666666666667,0.75,0.375,0.75,0.2333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,0.5,1.0,0.36,0,20
43432,352,SI,Slovenia,SI_352,25.0,2.0,4.0,2.0,7.0,1.0,2.0,2.0,1.0,,0.25,0.5,,0.4444444444444444,0.5,0.5,0.125,0.75,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.75,0.25,0.6799999999999999,0.39999999999999997,2,18
43433,353,SI,Slovenia,SI_353,49.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,,0.9,0.25,0.5,,0.6666666666666666,,0.375,0.5,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.25,0.25,0.25,0.8800000000000001,0.24,2,18
43434,354,SI,Slovenia,SI_354,33.0,1.0,3.0,2.0,,2.0,2.0,2.0,1.0,0.5,0.0,,0.5,0.8888888888888888,0.3333333333333333,0.75,0.75,0.75,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.68,0.31999999999999995,1,19
43435,355,SI,Slovenia,SI_355,18.0,2.0,2.0,1.0,,1.0,2.0,2.0,3.0,0.5,0.0,0.0,0.5,0.2222222222222222,0.5833333333333334,0.375,0.25,0.75,0.23333333333333336,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.25,0.5,0.9199999999999999,0.04,0,20
43436,356,SI,Slovenia,SI_356,23.0,1.0,3.0,2.0,8.0,2.0,2.0,2.0,1.0,,0.25,0.8333333333333334,,0.7777777777777777,0.08333333333333333,0.875,0.375,0.75,0.3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.25,0.75,0.5,0.52,0.24000000000000005,2,18
43437,357,SI,Slovenia,SI_357,48.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0.1,1.0,0.4166666666666667,0.3,0.0,0.0,0.5,0.875,0.5,0.06666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.5,0.9199999999999999,0.4800000000000001,0,20
43439,359,SI,Slovenia,SI_359,53.0,2.0,6.0,3.0,,2.0,2.0,2.0,1.0,0.3,0.0,0.3333333333333333,0.7,0.0,0.25,0.625,0.5,,0.43333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.5,0.76,0.32,1,19
43440,360,SI,Slovenia,SI_360,43.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,0.3,0.0,0.25,0.3,0.0,0.25,0.25,0.25,0.25,0.20000000000000004,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.0,0.75,0.5,0.76,0.6,0,20
43441,361,SI,Slovenia,SI_361,46.0,2.0,7.0,3.0,9.0,1.0,2.0,2.0,1.0,0.4,0.0,0.3333333333333333,0.2,0.4444444444444444,0.16666666666666666,0.75,0.25,0.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.25,0.25,0.68,0.31999999999999995,0,20
43444,364,SI,Slovenia,SI_364,36.0,2.0,3.0,2.0,8.0,1.0,2.0,2.0,1.0,0.7,0.0,0.08333333333333333,0.7,0.5555555555555555,0.08333333333333333,0.125,0.875,1.0,0.10000000000000002,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.8,0.2,0,20
43446,366,SI,Slovenia,SI_366,49.0,2.0,5.0,2.0,7.0,1.0,2.0,2.0,1.0,0.4,0.0,0.25,0.6,0.5555555555555555,0.25,0.75,0.25,0.5,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.0,0.0,0.25,0.68,0.27999999999999997,0,20
43447,367,SI,Slovenia,SI_367,78.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,0.75,0.8333333333333334,0.0,1.0,0.08333333333333333,0.75,0.25,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.25,0.8,0.4800000000000001,1,19
43449,369,SI,Slovenia,SI_369,24.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,0.5,0.75,0.6666666666666666,0.6,0.3333333333333333,0.25,0.25,0.25,0.5,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.5,0.44000000000000006,0.4800000000000001,0,20
43452,372,SI,Slovenia,SI_372,24.0,2.0,7.0,3.0,8.0,1.0,2.0,2.0,1.0,0.5,0.5,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.5,0.375,0.75,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.25,0.25,0.8,0.08,0,20
43453,373,SI,Slovenia,SI_373,39.0,2.0,3.0,2.0,,2.0,1.0,2.0,2.0,0.5,,0.8333333333333334,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,1.0,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,0.5,0.5599999999999999,0.28,1,19
43454,374,SI,Slovenia,SI_374,65.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,0.5,0.25,0.5833333333333334,0.2,0.4444444444444444,0.3333333333333333,0.25,0.75,0.5,0.2333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.5,0.8400000000000001,0.4,0,20
43455,375,SI,Slovenia,SI_375,20.0,1.0,4.0,2.0,9.0,1.0,3.0,2.0,2.0,0.5,0.5,0.5833333333333334,0.3,0.4444444444444444,0.4166666666666667,0.875,0.5,0.75,0.2333333333333333,1.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.25,0.0,0.8,0.12000000000000002,0,20
43457,377,SI,Slovenia,SI_377,49.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,0.4,0.0,0.16666666666666666,0.4,0.0,0.0,0.0,0.75,0.5,0.20000000000000004,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.75,0.5,0.8400000000000001,0.27999999999999997,0,20
43458,378,SI,Slovenia,SI_378,61.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,0.2,0.0,0.3333333333333333,0.9,0.3333333333333333,0.16666666666666666,0.25,0.25,0.75,0.06666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.5,0.68,0.36,0,20
43459,379,SI,Slovenia,SI_379,68.0,1.0,6.0,3.0,5.0,1.0,2.0,2.0,1.0,0.2,0.0,0.5833333333333334,0.3,0.4444444444444444,0.3333333333333333,0.625,0.25,0.5,0.23333333333333336,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.75,0.0,0.25,0.25,0.7200000000000001,0.36,0,20
43460,380,SI,Slovenia,SI_380,32.0,2.0,4.0,2.0,7.0,1.0,2.0,2.0,2.0,0.5,0.25,0.5833333333333334,0.4,0.3333333333333333,0.25,0.5,0.375,0.75,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.25,0.25,0.5,0.6799999999999999,0.27999999999999997,0,20
43461,381,SI,Slovenia,SI_381,28.0,1.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,0.0,0.4166666666666667,0.5,0.3333333333333333,0.3333333333333333,0.75,0.25,0.25,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.5,0.8,0.24,0,20
43462,382,SI,Slovenia,SI_382,48.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,,0.25,0.6666666666666666,0.5,1.0,0.25,0.375,0.375,0.75,0.3666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,0.5,0.8400000000000001,0.44000000000000006,1,19
43463,383,SI,Slovenia,SI_383,62.0,1.0,3.0,2.0,,1.0,2.0,2.0,1.0,0.7,0.25,,0.9,0.6666666666666666,0.16666666666666666,0.75,0.125,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.0,0.0,0.5,0.9199999999999999,0.32,1,19
