ess_row_id,idno,cntry,country_name,ess_unique_id,agea,gndr,eisced,education_3cat,hinctnta,rlgblg,urbanization,blgetmg,vote_simple,dweight,pspwght,pweight,anweight,left_right_identification,gender_inequality,anti_lgbt,euroscepticism,anti_immigration,anti_egalitarianism,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_economic_interventionism,anti_social_benefits_low_income,anti_social_benefits_parents,educational_spending,anti_basic_income,anti_climate_change_taxes,anti_climate_change_renewables,anti_climate_ban_appliances,climate_skepticism,authoritarianism,anti_libertarianism,n_belief_missing,n_belief_available
33102,21221700,NL,Netherlands,NL_21221700,40.0,1.0,7.0,3.0,8.0,2.0,2.0,2.0,1.0,1.0126797,1.2185643,0.8435067,1.0278671,0.8,0.0,0.0,0.8,0.5555555555555555,0.9166666666666666,0.375,0.5,0.75,0.26666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.25,0.25,0.25,0.6000000000000001,0.52,0,20
33103,21221731,NL,Netherlands,NL_21221731,40.0,1.0,5.0,2.0,8.0,2.0,3.0,2.0,1.0,2.0253594,2.4371285,0.8435067,2.0557342,0.3,0.25,0.3333333333333333,0.4,0.0,0.4166666666666667,0.375,0.25,,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.0,0.25,0.25,0.48,0.28,1,19
33104,21221886,NL,Netherlands,NL_21221886,60.0,2.0,3.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0126797,1.3600724,0.8435067,1.1472301,0.1,0.0,0.0,0.4,0.3333333333333333,0.16666666666666666,0.25,0.5,0.75,0.2333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.0,0.0,0.0,0.8,0.36,0,20
33105,21222187,NL,Netherlands,NL_21222187,49.0,2.0,6.0,3.0,10.0,2.0,2.0,2.0,1.0,2.0253594,1.6760489,0.8435067,1.4137584,0.3,0.0,0.0,0.7,0.3333333333333333,0.5,0.75,0.25,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.0,0.25,0.5,0.52,0.16,0,20
33106,21222287,NL,Netherlands,NL_21222287,60.0,2.0,4.0,2.0,8.0,2.0,3.0,2.0,2.0,1.5190194,2.0401092,0.8435067,1.7208457,0.5,0.0,0.3333333333333333,0.5,0.2222222222222222,0.4166666666666667,0.5,0.5,0.5,0.6,0.3333333333333333,1.0,1.0,0.0,0.75,0.0,0.25,0.5,0.4800000000000001,0.0,0,20
33108,21222381,NL,Netherlands,NL_21222381,37.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,0.50633985,0.68543744,0.8435067,0.5781711,0.5,0.25,0.25,0.5,0.3333333333333333,0.4166666666666667,0.25,0.125,0.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,0.0,0.25,0.5,0.6799999999999999,0.39999999999999997,0,20
33109,21222451,NL,Netherlands,NL_21222451,79.0,2.0,7.0,3.0,4.0,2.0,5.0,2.0,1.0,1.0126797,0.7989023,0.8435067,0.67387944,0.5,0.0,0.0,0.3,0.1111111111111111,0.08333333333333333,0.75,0.5,0.75,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.25,0.5,0.5,0.72,0.24,0,20
33110,21222458,NL,Netherlands,NL_21222458,58.0,1.0,7.0,3.0,8.0,2.0,4.0,2.0,1.0,0.50633985,0.35922286,0.8435067,0.3030069,0.1,0.25,0.16666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.25,0.75,0.5,0.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.25,0.25,0.25,,0.6,0.44000000000000006,1,19
33111,21222702,NL,Netherlands,NL_21222702,24.0,2.0,3.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0126797,1.0791551,0.8435067,0.91027457,0.6,0.0,0.0,0.9,0.6666666666666666,0.6666666666666666,0.625,0.375,0.5,0.39999999999999997,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.25,0.5,0.25,0.6799999999999999,0.4800000000000001,0,20
33112,21222723,NL,Netherlands,NL_21222723,63.0,1.0,3.0,2.0,8.0,1.0,3.0,2.0,1.0,1.0126797,1.4346501,0.8435067,1.2101369,0.7,0.25,0.4166666666666667,0.7,0.7777777777777777,0.6666666666666666,0.625,0.5,0.75,0.43333333333333335,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.25,0.25,0.5,0.76,0.32,0,20
33113,21222837,NL,Netherlands,NL_21222837,23.0,2.0,4.0,2.0,7.0,2.0,5.0,2.0,1.0,2.0253594,2.1583102,0.8435067,1.8205491,0.4,0.0,0.0,0.4,0.0,0.25,0.5,0.25,0.75,0.3666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.5,0.36000000000000004,0.2,0,20
33114,21223093,NL,Netherlands,NL_21223093,41.0,1.0,7.0,3.0,10.0,1.0,4.0,1.0,1.0,2.0253594,2.4371285,0.8435067,2.0557342,0.4,0.0,0.16666666666666666,0.6,0.0,0.9166666666666666,,0.125,0.75,0.3666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.0,0.75,1.0,1.0,0.5,0.52,0.27999999999999997,1,19
33115,21223104,NL,Netherlands,NL_21223104,27.0,2.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0126797,1.0791551,0.8435067,0.91027457,0.3,0.25,0.5,0.6,0.3333333333333333,0.5833333333333334,0.375,0.5,0.75,0.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.0,0.5,0.5,0.8,0.36,0,20
33116,21223106,NL,Netherlands,NL_21223106,80.0,2.0,4.0,2.0,9.0,2.0,4.0,2.0,1.0,1.0126797,1.3600724,0.8435067,1.1472301,0.6,0.25,0.08333333333333333,0.5,0.3333333333333333,0.4166666666666667,0.625,0.25,0.75,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.5,0.72,0.31999999999999995,0,20
33117,21223138,NL,Netherlands,NL_21223138,28.0,2.0,3.0,2.0,10.0,2.0,2.0,2.0,2.0,1.0126797,1.0791551,0.8435067,0.91027457,0.4,0.0,0.25,0.4,0.3333333333333333,0.6666666666666666,0.375,0.625,0.5,0.3,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.0,0.75,0.5,0.56,0.27999999999999997,0,20
33118,21230296,NL,Netherlands,NL_21230296,56.0,2.0,2.0,1.0,9.0,1.0,3.0,2.0,1.0,1.0126797,1.0513215,0.8435067,0.8867967,0.8,0.25,0.08333333333333333,0.3,0.5555555555555555,0.75,0.25,0.5,0.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,0.5,0.68,0.5200000000000001,0,20
33120,21230413,NL,Netherlands,NL_21230413,67.0,2.0,6.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0126797,0.7989023,0.8435067,0.67387944,0.6,0.0,0.16666666666666666,0.3,0.3333333333333333,0.4166666666666667,0.5,0.25,0.5,0.30000000000000004,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.25,0.68,0.32,0,20
33121,21230530,NL,Netherlands,NL_21230530,26.0,1.0,3.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0126797,1.2942432,0.8435067,1.0917028,0.6,0.0,0.08333333333333333,0.2,0.3333333333333333,0.4166666666666667,0.375,0.375,0.5,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.25,0.0,0.25,0.5,0.64,0.16,0,20
33123,21230725,NL,Netherlands,NL_21230725,70.0,1.0,7.0,3.0,6.0,2.0,3.0,2.0,1.0,1.0126797,0.7184457,0.8435067,0.6060138,0.4,0.5,0.16666666666666666,0.7,0.4444444444444444,0.5,0.625,0.125,0.75,0.3666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.25,0.72,0.48,0,20
33124,21230861,NL,Netherlands,NL_21230861,20.0,2.0,4.0,2.0,,2.0,2.0,2.0,3.0,2.0253594,2.1583102,0.8435067,1.8205491,0.0,0.0,0.08333333333333333,0.5,0.0,0.16666666666666666,0.25,0.25,0.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.25,0.25,0.6,0.4800000000000001,0,20
33125,21230940,NL,Netherlands,NL_21230940,68.0,1.0,7.0,3.0,7.0,2.0,3.0,2.0,1.0,1.0126797,0.7184457,0.8435067,0.6060138,0.5,0.0,0.0,0.7,0.3333333333333333,0.5,0.375,0.125,0.25,0.4666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.44000000000000006,0.31999999999999995,0,20
33126,21231093,NL,Netherlands,NL_21231093,46.0,2.0,4.0,2.0,9.0,1.0,2.0,2.0,1.0,1.5190194,1.4743606,0.8435067,1.243633,0.6,0.0,0.0,0.5,0.6666666666666666,0.75,0.625,0.75,0.5,0.19999999999999998,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,0.0,0.25,0.25,0.72,0.32,0,20
33127,21231133,NL,Netherlands,NL_21231133,55.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0126797,1.0513215,0.8435067,0.8867967,0.5,0.0,0.4166666666666667,0.5,0.6666666666666666,0.5833333333333334,0.375,0.375,0.75,0.3666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,,1.0,0.25,0.25,0.5,0.64,0.31999999999999995,1,19
33129,21231227,NL,Netherlands,NL_21231227,64.0,2.0,3.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0126797,1.3600724,0.8435067,1.1472301,0.4,0.0,0.0,0.6,0.3333333333333333,0.25,0.625,0.25,0.5,0.43333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.25,0.5,0.25,0.76,0.32,0,20
33131,21231500,NL,Netherlands,NL_21231500,74.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,0.50633985,0.52566075,0.8435067,0.44339836,0.6,,0.0,0.7,0.3333333333333333,0.25,0.625,0.75,0.75,0.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,1.0,,0.76,0.39999999999999997,2,18
33132,21231549,NL,Netherlands,NL_21231549,62.0,1.0,2.0,1.0,6.0,2.0,3.0,2.0,1.0,1.0126797,0.84308493,0.8435067,0.7111478,0.3,0.5,0.25,0.4,0.4444444444444444,0.3333333333333333,0.625,0.625,0.5,0.3666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.0,0.5,0.5,0.6799999999999999,0.4,0,20
33133,21231568,NL,Netherlands,NL_21231568,36.0,2.0,4.0,2.0,7.0,1.0,3.0,2.0,1.0,1.0126797,0.9829071,0.8435067,0.82908875,0.7,0.5,0.3333333333333333,0.6,0.5555555555555555,0.16666666666666666,0.5,0.375,0.5,0.30000000000000004,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.25,0.0,0.25,0.56,0.24,0,20
33134,21231643,NL,Netherlands,NL_21231643,85.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,0.50633985,0.52566075,0.8435067,0.44339836,0.5,0.5,0.0,0.7,0.4444444444444444,0.4166666666666667,0.5,0.375,0.75,0.3666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.0,0.25,0.5,0.76,0.36,1,19
33135,21231724,NL,Netherlands,NL_21231724,62.0,1.0,7.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0126797,0.7184457,0.8435067,0.6060138,0.3,0.0,0.0,0.6,0.1111111111111111,0.4166666666666667,0.375,0.25,0.75,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,0.0,0.25,0.25,0.4800000000000001,0.16,0,20
33136,21231904,NL,Netherlands,NL_21231904,38.0,2.0,7.0,3.0,10.0,2.0,2.0,2.0,1.0,1.0126797,0.83802444,0.8435067,0.7068792,0.7,0.0,0.0,0.5,0.3333333333333333,0.9166666666666666,0.75,0.5,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.25,0.5,0.5,0.64,0.31999999999999995,0,20
33137,21231906,NL,Netherlands,NL_21231906,59.0,1.0,4.0,2.0,7.0,2.0,2.0,2.0,1.0,2.0253594,2.8693001,0.8435067,2.4202738,0.3,0.25,0.0,0.4,,0.5833333333333334,,0.5,0.75,0.5,0.6666666666666666,1.0,0.0,1.0,0.75,0.0,0.75,0.25,0.24000000000000005,0.04,2,18
33138,21231953,NL,Netherlands,NL_21231953,55.0,2.0,7.0,3.0,5.0,2.0,3.0,2.0,,2.0253594,1.5978045,0.8435067,1.3477589,,0.0,0.0,0.5,0.3333333333333333,0.8333333333333334,0.75,0.25,0.75,0.3,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5,0.25,0.75,0.5,0.72,0.2,1,19
33139,21231962,NL,Netherlands,NL_21231962,61.0,2.0,7.0,3.0,6.0,2.0,3.0,2.0,1.0,1.0126797,0.7989023,0.8435067,0.67387944,0.3,0.0,0.08333333333333333,0.3,0.3333333333333333,0.25,0.25,0.25,0.5,0.2333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.25,,0.5,0.36,0.24,2,18
33140,21231973,NL,Netherlands,NL_21231973,74.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0126797,0.84308493,0.8435067,0.7111478,0.5,0.25,0.16666666666666666,0.5,0.0,0.4166666666666667,0.625,0.25,0.5,0.30000000000000004,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.75,1.0,0.5,0.64,0.36,0,20
33141,21232035,NL,Netherlands,NL_21232035,53.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0126797,0.9640306,0.8435067,0.81316626,0.7,0.0,0.25,0.8,0.6666666666666666,0.5,0.625,0.25,0.75,0.19999999999999998,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,0.5,0.6,0.44000000000000006,0,20
33142,21232119,NL,Netherlands,NL_21232119,59.0,1.0,4.0,2.0,7.0,2.0,3.0,2.0,1.0,0.50633985,0.71732503,0.8435067,0.60506845,0.3,0.0,0.08333333333333333,0.3,0.4444444444444444,0.5,0.25,0.25,0.75,0.2333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,,0.0,0.0,0.0,0.0,0.4800000000000001,0.27999999999999997,1,19
33143,21232331,NL,Netherlands,NL_21232331,68.0,1.0,4.0,2.0,7.0,2.0,2.0,2.0,1.0,1.0126797,1.4346501,0.8435067,1.2101369,0.9,0.25,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.25,0.25,0.75,0.5666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,1.0,0.5,0.6,0.4800000000000001,0,20
33144,21232355,NL,Netherlands,NL_21232355,75.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0126797,1.4346501,0.8435067,1.2101369,0.8,0.0,0.3333333333333333,0.8,0.6666666666666666,0.25,0.25,0.25,0.5,0.10000000000000002,0.6666666666666666,1.0,,0.6666666666666666,0.0,0.0,0.75,0.25,0.76,0.31999999999999995,1,19
33145,21232528,NL,Netherlands,NL_21232528,43.0,1.0,7.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0126797,1.2185643,0.8435067,1.0278671,0.4,0.75,0.5833333333333334,0.8,0.3333333333333333,,0.5,0.25,0.75,0.39999999999999997,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.25,0.75,0.25,0.8800000000000001,0.31999999999999995,1,19
33146,21232945,NL,Netherlands,NL_21232945,35.0,1.0,7.0,3.0,10.0,2.0,2.0,2.0,1.0,1.0126797,1.2185643,0.8435067,1.0278671,0.8,0.0,0.08333333333333333,0.0,0.0,0.9166666666666666,0.375,0.375,,0.4333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,1.0,0.5,0.2,0.16,1,19
33147,21233170,NL,Netherlands,NL_21233170,78.0,2.0,6.0,3.0,6.0,2.0,2.0,2.0,1.0,0.50633985,0.39945114,0.8435067,0.33693972,0.5,0.0,,0.2,0.3333333333333333,0.25,0.25,0.25,0.75,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,,0.0,0.5,0.72,0.27999999999999997,2,18
33148,21233255,NL,Netherlands,NL_21233255,40.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,0.50633985,0.88514894,0.8435067,0.74662906,0.4,0.25,0.4166666666666667,0.3,0.6666666666666666,0.6666666666666666,0.375,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.25,0.0,0.25,0.6399999999999999,0.5199999999999999,0,20
33149,21240074,NL,Netherlands,NL_21240074,76.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,0.50633985,0.71732503,0.8435067,0.60506845,0.3,0.0,0.0,0.5,0.3333333333333333,0.75,0.5,0.25,0.75,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.25,0.75,0.75,0.8,0.27999999999999997,0,20
33150,21240189,NL,Netherlands,NL_21240189,51.0,2.0,3.0,2.0,7.0,1.0,3.0,2.0,3.0,2.0253594,1.9658142,0.8435067,1.6581775,0.6,0.0,0.16666666666666666,0.4,0.5555555555555555,0.75,0.5,0.5,0.5,0.4000000000000001,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.25,0.5,0.68,0.43999999999999995,0,20
33151,21240208,NL,Netherlands,NL_21240208,67.0,1.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,0.50633985,0.42154247,0.8435067,0.3555739,0.7,0.25,0.0,0.6,0.3333333333333333,0.4166666666666667,0.625,0.25,0.75,0.4000000000000001,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.25,1.0,0.5,0.68,0.2,0,20
33152,21240293,NL,Netherlands,NL_21240293,66.0,1.0,6.0,3.0,7.0,2.0,2.0,2.0,1.0,1.0126797,0.7184457,0.8435067,0.6060138,0.3,0.25,0.16666666666666666,0.6,,0.25,0.25,0.375,0.25,0.20000000000000004,0.6666666666666666,,0.6666666666666666,0.3333333333333333,0.5,0.0,0.25,0.25,0.48,0.6,2,18
33153,21240362,NL,Netherlands,NL_21240362,70.0,1.0,7.0,3.0,7.0,2.0,2.0,2.0,1.0,1.0126797,0.7184457,0.8435067,0.6060138,0.8,0.25,0.3333333333333333,0.9,0.3333333333333333,0.75,0.375,0.625,0.25,0.39999999999999997,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.25,1.0,0.75,0.44000000000000006,0.12000000000000002,0,20
33154,21240564,NL,Netherlands,NL_21240564,59.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.5190194,2.1519787,0.8435067,1.8152084,0.5,0.0,0.08333333333333333,,0.2222222222222222,0.4166666666666667,0.75,0.25,0.0,0.4333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.75,0.25,1.0,0.25,0.8,0.36,1,19
33155,21240807,NL,Netherlands,NL_21240807,47.0,2.0,2.0,1.0,7.0,2.0,3.0,2.0,1.0,1.0126797,0.9640306,0.8435067,0.81316626,0.6,0.25,0.0,0.9,0.7777777777777777,0.75,0.25,0.5,0.75,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.75,0.5,0.64,0.64,0,20
33156,21240886,NL,Netherlands,NL_21240886,74.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0126797,1.3600724,0.8435067,1.1472301,0.5,1.0,0.08333333333333333,1.0,0.3333333333333333,0.4166666666666667,,0.25,0.5,0.3666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,0.5,0.8400000000000001,0.24000000000000005,1,19
33157,21241405,NL,Netherlands,NL_21241405,66.0,2.0,4.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0126797,1.3600724,0.8435067,1.1472301,0.7,0.0,0.0,0.4,0.3333333333333333,0.25,0.25,0.5,0.25,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.25,0.5,0.5,0.5599999999999999,0.36,0,20
33158,21241771,NL,Netherlands,NL_21241771,60.0,1.0,7.0,3.0,8.0,2.0,2.0,2.0,1.0,1.0126797,0.7184457,0.8435067,0.6060138,0.6,0.25,0.4166666666666667,0.6,0.3333333333333333,0.25,0.25,0.25,0.75,0.43333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.0,0.0,0.25,0.4800000000000001,0.08,0,20
33159,21241813,NL,Netherlands,NL_21241813,39.0,1.0,7.0,3.0,10.0,2.0,2.0,2.0,1.0,1.0126797,1.2185643,0.8435067,1.0278671,0.6,0.5,0.0,0.0,0.3333333333333333,0.25,,0.375,0.75,0.3,1.0,,0.6666666666666666,0.3333333333333333,0.0,0.0,0.25,0.25,0.48,0.36,2,18
33160,21241931,NL,Netherlands,NL_21241931,82.0,1.0,1.0,1.0,,2.0,3.0,2.0,1.0,1.0126797,0.84308493,0.8435067,0.7111478,1.0,0.0,0.6666666666666666,0.0,0.7777777777777778,0.75,0.625,0.5,1.0,0.6333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.75,0.72,0.48,0,20
33161,21242391,NL,Netherlands,NL_21242391,29.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0126797,1.4388963,0.8435067,1.2137187,0.8,0.75,0.6666666666666666,0.7,0.4444444444444444,0.5833333333333334,0.75,0.625,0.75,0.7666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,0.25,0.7200000000000001,0.4400000000000001,0,20
33162,21242486,NL,Netherlands,NL_21242486,45.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0126797,0.9640306,0.8435067,0.81316626,0.5,0.75,0.0,0.2,0.3333333333333333,0.16666666666666666,0.625,0.5,0.5,0.3666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,0.5,0.4800000000000001,0.27999999999999997,0,20
33163,21242490,NL,Netherlands,NL_21242490,66.0,2.0,6.0,3.0,8.0,2.0,3.0,2.0,1.0,1.0126797,0.7989023,0.8435067,0.67387944,0.6,0.0,0.08333333333333333,0.5,0.3333333333333333,0.5833333333333334,0.25,0.375,0.75,0.3666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.0,0.5,0.6399999999999999,0.32,0,20
33164,21242736,NL,Netherlands,NL_21242736,56.0,1.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,0.50633985,0.42154247,0.8435067,0.3555739,0.6,0.0,0.0,0.3,0.3333333333333333,0.25,0.75,0.25,0.5,0.4666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.75,0.75,0.7200000000000001,0.4,0,20
33165,21242823,NL,Netherlands,NL_21242823,59.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0126797,0.84308493,0.8435067,0.7111478,0.5,0.75,0.5,0.3,0.3333333333333333,0.3333333333333333,0.75,,0.25,0.39999999999999997,0.6666666666666666,,0.3333333333333333,0.6666666666666666,0.5,0.25,0.25,0.25,0.8,0.44000000000000006,2,18
33166,21242964,NL,Netherlands,NL_21242964,55.0,2.0,4.0,2.0,9.0,1.0,2.0,2.0,1.0,1.0126797,1.3600724,0.8435067,1.1472301,0.8,0.75,0.3333333333333333,0.8,0.0,0.6666666666666666,0.5,0.375,0.75,0.4666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.25,0.75,1.0,0.4,0.52,0,20
33167,21243108,NL,Netherlands,NL_21243108,48.0,2.0,7.0,3.0,10.0,1.0,2.0,2.0,1.0,1.0126797,0.83802444,0.8435067,0.7068792,0.8,0.0,0.08333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.25,0.625,0.5,0.10000000000000002,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.25,0.25,0.25,0.72,0.24,0,20
33168,21310108,NL,Netherlands,NL_21310108,70.0,2.0,2.0,1.0,7.0,2.0,5.0,2.0,1.0,1.0126797,1.1429832,0.8435067,0.96411395,0.7,0.0,0.0,0.6,0.6666666666666666,0.5,,0.625,0.75,0.39999999999999997,1.0,0.3333333333333333,0.6666666666666666,1.0,0.75,0.25,0.25,0.5,0.6,0.36,1,19
33169,21310188,NL,Netherlands,NL_21310188,67.0,2.0,7.0,3.0,8.0,2.0,2.0,2.0,1.0,1.0126797,0.86855555,0.8435067,0.7326324,0.2,0.0,0.0,0.3,0.3333333333333333,0.16666666666666666,0.25,0.75,0.0,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.25,0.0,0.5,0.4,0.5200000000000001,0,20
33170,21310466,NL,Netherlands,NL_21310466,44.0,2.0,3.0,2.0,9.0,2.0,3.0,2.0,1.0,1.5190194,1.6029053,0.8435067,1.3520613,0.7,0.0,0.0,0.3,0.6666666666666666,0.75,0.75,0.375,0.75,0.2333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.75,0.25,0.72,0.12000000000000002,0,20
33171,21310816,NL,Netherlands,NL_21310816,87.0,2.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0,0.50633985,0.5714916,0.8435067,0.48205698,0.7,0.0,0.3333333333333333,0.4,0.5555555555555555,0.5833333333333334,0.75,0.25,0.75,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.75,1.0,0.5,0.68,0.27999999999999997,0,20
33172,21310984,NL,Netherlands,NL_21310984,65.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,0.50633985,0.5714916,0.8435067,0.48205698,0.5,0.0,0.0,0.5,0.6666666666666666,0.25,0.625,0.75,0.5,0.20000000000000004,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,0.25,0.8400000000000001,0.31999999999999995,0,20
33173,21310985,NL,Netherlands,NL_21310985,79.0,2.0,2.0,1.0,7.0,2.0,5.0,2.0,1.0,1.0126797,1.1429832,0.8435067,0.96411395,0.6,0.0,0.3333333333333333,0.3,0.4444444444444444,0.16666666666666666,0.75,0.25,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.0,0.25,0.5,0.7600000000000001,0.36,0,20
33174,21310994,NL,Netherlands,NL_21310994,51.0,1.0,3.0,2.0,10.0,2.0,5.0,2.0,1.0,1.0126797,1.9246429,0.8435067,1.6234492,0.7,0.0,0.08333333333333333,1.0,0.3333333333333333,0.8333333333333334,0.5,0.5,0.75,0.5333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.4,0.32,0,20
